Farmer_ID,Village_ID,District,State,Group,FPO_Member,WDC_Intervention_Area,Age_of_Farmer,Land_Size_Hectares,Farm_Size_Acres,Primary_Crop,Has_Tractor,Access_to_Credit,Distance_to_Market_KM,Off_Farm_Income,Soil_Health_Score,Rainfall_Annual_mm,Avg_Temp_Celsius,Time_Period,Irrigation_Source_Before,Irrigation_Source_After,Training_Received,Crop_Diversification,Fertilizer_Used_Kg_per_Hectare,Pesticide_Used_Liters_per_Hectare,Yield_Kg_Per_Hectare,Cost_of_Cultivation,Income_Annual,Latitude,Longitude
FARM1138,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,37,1.32,3.26,Cotton,YES,YES,12.9,39100,7.1,834,24.2,Before,Well,Well,NO,NO,104.72,7.22,6435.67,12943.81,82315.13,28.7166767,77.890433
FARM1139,MYS05,Mysuru,Karnataka,Treatment,YES,YES,29,2.43,6.0,Wheat,YES,YES,4.8,57200,5.9,858,25.0,After,Rainfed,Canal,YES,NO,96.39,5.25,11970.9,23520.62,168499.97,12.3041464,76.6529521
FARM1139,MYS05,Mysuru,Karnataka,Treatment,YES,YES,29,2.43,6.0,Wheat,YES,YES,4.8,57200,5.9,858,25.0,Before,Rainfed,Rainfed,NO,NO,94.62,5.82,9506.76,24386.46,131826.58,12.3041464,76.6529521
FARM1140,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,47,1.54,3.81,Pulses,NO,NO,20.5,29900,5.0,827,24.7,After,Canal,Canal,YES,NO,103.46,4.41,7720.4,18153.0,109221.12,29.0018557,77.7679671
FARM1140,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,47,1.54,3.81,Pulses,NO,NO,20.5,29900,5.0,827,24.7,Before,Canal,Canal,NO,NO,104.9,4.65,6873.14,18766.81,96171.36,29.0018557,77.7679671
FARM1141,MYS02,Mysuru,Karnataka,Treatment,YES,YES,56,2.71,6.7,Maize,YES,NO,10.5,0,7.6,864,24.6,After,Canal,Canal,YES,NO,109.65,5.62,15057.56,25477.97,212305.24,12.3041464,76.6529521
FARM1141,MYS02,Mysuru,Karnataka,Treatment,YES,YES,56,2.71,6.7,Maize,YES,NO,10.5,0,7.6,864,24.6,Before,Canal,Canal,NO,NO,104.44,5.96,12869.08,26440.68,175042.78,12.3041464,76.6529521
FARM1142,DHA05,Dharwad,Karnataka,Treatment,YES,YES,29,3.57,8.82,Soybean,NO,NO,11.9,0,5.0,890,24.2,After,Rainfed,Well,YES,YES,96.87,5.0,17037.27,38498.08,275684.3,15.3707296,75.1332867
FARM1142,DHA05,Dharwad,Karnataka,Treatment,YES,YES,29,3.57,8.82,Soybean,NO,NO,11.9,0,5.0,890,24.2,Before,Rainfed,Rainfed,NO,NO,96.66,5.34,13735.21,42215.27,191327.36,15.3707296,75.1332867
FARM1143,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,56,4.21,10.4,Rice,NO,YES,10.5,63600,5.0,824,24.8,After,Well,Well,YES,NO,98.19,4.41,20761.28,46177.74,293859.53,28.7166767,77.890433
FARM1143,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,56,4.21,10.4,Rice,NO,YES,10.5,63600,5.0,824,24.8,Before,Well,Well,NO,NO,94.36,4.53,17865.75,48484.38,250961.29,28.7166767,77.890433
FARM1144,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,43,1.86,4.6,Soybean,NO,YES,8.7,43200,5.2,851,24.2,After,Rainfed,Well,YES,YES,110.3,5.92,9132.8,18483.28,146493.24,29.0018557,77.7679671
FARM1144,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,43,1.86,4.6,Soybean,NO,YES,8.7,43200,5.2,851,24.2,Before,Rainfed,Rainfed,NO,NO,108.56,5.97,7139.77,20106.32,97611.07,29.0018557,77.7679671
FARM1145,PUN05,Pune,Maharashtra,Treatment,YES,YES,59,0.91,2.25,Sugarcane,NO,YES,9.3,63800,3.6,719,25.3,After,Well,Well,YES,YES,116.17,7.17,4182.46,9246.87,65964.36,18.5213738,73.8545071
FARM1145,PUN05,Pune,Maharashtra,Treatment,YES,YES,59,0.91,2.25,Sugarcane,NO,YES,9.3,63800,3.6,719,25.3,Before,Well,Well,NO,NO,119.21,7.89,3617.1,9652.79,46430.0,18.5213738,73.8545071
FARM1146,DHA01,Dharwad,Karnataka,Treatment,YES,YES,35,2.12,5.24,Cotton,NO,NO,15.4,0,5.7,880,24.6,After,Rainfed,Rainfed,YES,NO,96.79,7.68,9889.28,22177.27,136091.37,15.3707296,75.1332867
FARM1146,DHA01,Dharwad,Karnataka,Treatment,YES,YES,35,2.12,5.24,Cotton,NO,NO,15.4,0,5.7,880,24.6,Before,Rainfed,Rainfed,NO,NO,96.24,7.94,8381.98,24163.92,109187.43,15.3707296,75.1332867
FARM1147,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,26,3.03,7.49,Wheat,NO,NO,6.5,36100,4.6,780,24.6,After,Rainfed,Well,YES,NO,123.06,4.91,15359.07,34264.2,215483.05,28.7733808,77.5033582
FARM1147,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,26,3.03,7.49,Wheat,NO,NO,6.5,36100,4.6,780,24.6,Before,Rainfed,Rainfed,NO,NO,127.55,5.13,11429.09,35871.8,148265.68,28.7733808,77.5033582
FARM1148,MYS01,Mysuru,Karnataka,Treatment,YES,YES,46,2.62,6.47,Cotton,YES,YES,8.1,0,3.9,861,24.6,After,Canal,Canal,YES,NO,105.26,6.78,12457.21,26383.8,172464.9,12.3041464,76.6529521
FARM1148,MYS01,Mysuru,Karnataka,Treatment,YES,YES,46,2.62,6.47,Cotton,YES,YES,8.1,0,3.9,861,24.6,Before,Canal,Canal,NO,NO,110.23,6.82,11088.45,27504.32,146556.45,12.3041464,76.6529521
FARM1149,PUN04,Pune,Maharashtra,Treatment,YES,YES,48,3.65,9.02,Gram,YES,NO,9.4,0,6.6,765,24.6,After,Canal,Canal,YES,YES,103.98,4.25,19671.06,37477.18,321675.79,18.5213738,73.8545071
FARM1149,PUN04,Pune,Maharashtra,Treatment,YES,YES,48,3.65,9.02,Gram,YES,NO,9.4,0,6.6,765,24.6,Before,Canal,Canal,NO,NO,107.19,4.63,16583.33,39527.65,228224.62,18.5213738,73.8545071
FARM1150,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,55,2.68,6.62,Sugarcane,NO,YES,13.9,57800,5.8,813,25.0,After,Well,Well,YES,NO,99.22,6.57,13486.01,28365.15,188166.67,28.7166767,77.890433
FARM1150,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,55,2.68,6.62,Sugarcane,NO,YES,13.9,57800,5.8,813,25.0,Before,Well,Well,NO,NO,99.52,6.59,11582.71,29616.02,162629.18,28.7166767,77.890433
FARM1151,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,46,1.13,2.79,Pulses,NO,YES,6.1,41600,8.2,779,24.8,After,Canal,Canal,YES,YES,108.17,5.28,6259.28,11536.63,101731.25,28.7166767,77.890433
FARM1151,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,46,1.13,2.79,Pulses,NO,YES,6.1,41600,8.2,779,24.8,Before,Canal,Canal,NO,NO,103.91,5.62,5217.51,12725.78,73164.93,28.7166767,77.890433
FARM1152,DHA01,Dharwad,Karnataka,Treatment,YES,YES,37,1.16,2.87,Sugarcane,YES,YES,6.0,0,7.3,853,23.7,After,Canal,Canal,YES,NO,96.05,6.17,6475.26,11736.47,91321.87,15.3707296,75.1332867
FARM1152,DHA01,Dharwad,Karnataka,Treatment,YES,YES,37,1.16,2.87,Sugarcane,YES,YES,6.0,0,7.3,853,23.7,Before,Canal,Canal,NO,NO,100.04,6.72,5572.91,12030.93,70719.6,15.3707296,75.1332867
FARM1153,DHA04,Dharwad,Karnataka,Treatment,YES,YES,30,2.36,5.83,Rice,NO,YES,11.0,37100,4.0,941,24.5,After,Rainfed,Rainfed,YES,NO,128.78,4.88,9741.16,24427.27,134282.75,15.3707296,75.1332867
FARM1153,DHA04,Dharwad,Karnataka,Treatment,YES,YES,30,2.36,5.83,Rice,NO,YES,11.0,37100,4.0,941,24.5,Before,Rainfed,Rainfed,NO,NO,123.57,4.94,8786.74,25603.82,113673.27,15.3707296,75.1332867
FARM1154,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,56,3.73,9.22,Cotton,YES,YES,22.9,36000,3.7,823,24.7,After,Well,Well,YES,NO,131.45,7.64,17780.02,34222.02,242647.26,28.7166767,77.890433
FARM1154,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,56,3.73,9.22,Cotton,YES,YES,22.9,36000,3.7,823,24.7,Before,Well,Well,NO,NO,125.23,7.87,15068.83,37456.77,208360.21,28.7166767,77.890433
FARM1155,PUN01,Pune,Maharashtra,Treatment,YES,YES,41,0.71,1.75,Soybean,NO,NO,13.4,0,6.2,736,24.7,After,Well,Well,YES,NO,113.06,4.47,3682.52,8972.09,52046.24,18.5213738,73.8545071
FARM1155,PUN01,Pune,Maharashtra,Treatment,YES,YES,41,0.71,1.75,Soybean,NO,NO,13.4,0,6.2,736,24.7,Before,Well,Well,NO,NO,109.06,4.8,2929.11,9262.03,39078.33,18.5213738,73.8545071
FARM1156,DHA02,Dharwad,Karnataka,Treatment,YES,YES,29,1.42,3.51,Soybean,NO,YES,15.0,0,7.8,886,24.1,After,Canal,Canal,YES,NO,96.86,4.11,7768.01,16235.34,110849.52,15.3707296,75.1332867
FARM1156,DHA02,Dharwad,Karnataka,Treatment,YES,YES,29,1.42,3.51,Soybean,NO,YES,15.0,0,7.8,886,24.1,Before,Canal,Canal,NO,NO,93.93,4.32,6299.5,16885.74,95503.74,15.3707296,75.1332867
FARM1157,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,25,2.23,5.51,Pulses,NO,YES,49.1,62500,8.4,801,24.9,After,Well,Well,YES,NO,101.61,4.53,12550.2,24224.31,178666.18,28.7166767,77.890433
FARM1157,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,25,2.23,5.51,Pulses,NO,YES,49.1,62500,8.4,801,24.9,Before,Well,Well,NO,NO,104.14,4.98,10351.8,25530.1,145120.55,28.7166767,77.890433
FARM1158,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,54,2.58,6.38,Soybean,YES,YES,47.6,62600,5.3,767,24.8,After,Canal,Canal,YES,NO,96.41,4.25,13226.11,23061.61,187933.23,28.7733808,77.5033582
FARM1158,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,54,2.58,6.38,Soybean,YES,YES,47.6,62600,5.3,767,24.8,Before,Canal,Canal,NO,NO,98.42,4.65,11190.37,25210.35,152351.69,28.7733808,77.5033582
FARM1159,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,56,2.61,6.45,Wheat,YES,YES,17.7,63000,5.7,799,25.0,After,Rainfed,Canal,YES,NO,112.78,4.63,13272.59,23885.19,187166.11,28.7166767,77.890433
FARM1159,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,56,2.61,6.45,Wheat,YES,YES,17.7,63000,5.7,799,25.0,Before,Rainfed,Rainfed,NO,NO,109.6,4.79,9990.69,24800.71,141377.92,28.7166767,77.890433
FARM1160,MYS03,Mysuru,Karnataka,Treatment,YES,YES,43,4.95,12.23,Sugarcane,YES,NO,4.5,41300,7.1,828,24.9,After,Rainfed,Well,YES,YES,103.59,6.44,26057.94,45697.47,419379.12,12.3041464,76.6529521
FARM1160,MYS03,Mysuru,Karnataka,Treatment,YES,YES,43,4.95,12.23,Sugarcane,YES,NO,4.5,41300,7.1,828,24.9,Before,Rainfed,Rainfed,NO,NO,103.38,6.82,20292.67,48311.94,267862.98,12.3041464,76.6529521
FARM1161,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,34,2.79,6.89,Wheat,NO,NO,9.3,23100,4.4,772,24.6,After,Well,Well,YES,NO,130.18,4.5,13565.01,28994.45,189928.43,28.7733808,77.5033582
FARM1161,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,34,2.79,6.89,Wheat,NO,NO,9.3,23100,4.4,772,24.6,Before,Well,Well,NO,NO,125.95,4.71,11796.33,31517.98,169510.41,28.7733808,77.5033582
FARM1162,MYS02,Mysuru,Karnataka,Treatment,YES,YES,44,2.26,5.58,Sugarcane,NO,YES,9.4,0,4.1,807,25.1,After,Well,Well,YES,NO,110.35,6.06,10770.03,24847.17,149710.86,12.3041464,76.6529521
FARM1162,MYS02,Mysuru,Karnataka,Treatment,YES,YES,44,2.26,5.58,Sugarcane,NO,YES,9.4,0,4.1,807,25.1,Before,Well,Well,NO,NO,110.32,6.18,8995.8,26737.36,130463.86,12.3041464,76.6529521
FARM1163,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,38,1.6,3.95,Wheat,NO,YES,5.7,0,8.2,825,24.5,After,Rainfed,Canal,YES,NO,103.13,4.05,8891.9,16202.37,126835.5,28.7166767,77.890433
FARM1163,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,38,1.6,3.95,Wheat,NO,YES,5.7,0,8.2,825,24.5,Before,Rainfed,Rainfed,NO,NO,98.41,4.32,6931.91,17869.57,88673.28,28.7166767,77.890433
FARM1164,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,32,1.85,4.57,Maize,NO,YES,8.6,69800,6.1,771,24.8,After,Well,Well,YES,NO,103.59,4.08,9414.08,20098.34,133607.9,28.7733808,77.5033582
FARM1164,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,32,1.85,4.57,Maize,NO,YES,8.6,69800,6.1,771,24.8,Before,Well,Well,NO,NO,107.5,4.23,8412.94,21794.97,121601.01,28.7733808,77.5033582
FARM1165,PUN04,Pune,Maharashtra,Treatment,YES,YES,38,5.36,13.24,Wheat,NO,YES,11.1,24100,6.4,763,24.7,After,Well,Well,YES,NO,103.67,4.64,28411.3,58599.57,402631.66,18.5213738,73.8545071
FARM1165,PUN04,Pune,Maharashtra,Treatment,YES,YES,38,5.36,13.24,Wheat,NO,YES,11.1,24100,6.4,763,24.7,Before,Well,Well,NO,NO,99.77,4.84,23763.37,59985.21,335707.18,18.5213738,73.8545071
FARM1166,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,46,2.74,6.77,Soybean,NO,YES,49.5,55600,7.6,752,24.4,After,Well,Well,YES,YES,97.98,4.06,14738.65,30037.36,241672.58,28.7733808,77.5033582
FARM1166,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,46,2.74,6.77,Soybean,NO,YES,49.5,55600,7.6,752,24.4,Before,Well,Well,NO,NO,97.3,4.28,12806.18,32228.45,181687.13,28.7733808,77.5033582
FARM1167,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,33,1.03,2.55,Sugarcane,NO,YES,18.3,34100,7.9,1171,27.1,After,Well,Well,YES,NO,89.46,5.8,5252.4,8933.67,73958.01,21.1498134,79.0820556
FARM1167,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,33,1.03,2.55,Sugarcane,NO,YES,18.3,34100,7.9,1171,27.1,Before,Well,Well,NO,NO,92.7,6.37,4741.91,9435.96,63069.39,21.1498134,79.0820556
FARM1168,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,37,3.4,8.4,Cotton,NO,NO,24.8,58600,6.6,779,24.7,After,Well,Well,YES,NO,93.16,6.3,18353.47,36519.67,258260.98,28.7733808,77.5033582
FARM1168,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,37,3.4,8.4,Cotton,NO,NO,24.8,58600,6.6,779,24.7,Before,Well,Well,NO,NO,94.67,6.8,15487.8,39509.53,211585.0,28.7733808,77.5033582
FARM1169,MYS03,Mysuru,Karnataka,Treatment,YES,YES,59,4.13,10.21,Wheat,NO,NO,10.6,29800,7.5,823,25.1,After,Rainfed,Rainfed,YES,NO,105.06,4.26,19515.22,47297.69,275246.18,12.3041464,76.6529521
FARM1169,MYS03,Mysuru,Karnataka,Treatment,YES,YES,59,4.13,10.21,Wheat,NO,NO,10.6,29800,7.5,823,25.1,Before,Rainfed,Rainfed,NO,NO,107.33,4.64,16853.98,48626.96,241847.27,12.3041464,76.6529521
FARM1170,DHA03,Dharwad,Karnataka,Treatment,YES,YES,62,5.22,12.9,Maize,YES,NO,16.8,72200,6.3,871,24.2,After,Canal,Canal,YES,YES,113.1,5.94,26805.09,53345.87,430971.48,15.3707296,75.1332867
FARM1170,DHA03,Dharwad,Karnataka,Treatment,YES,YES,62,5.22,12.9,Maize,YES,NO,16.8,72200,6.3,871,24.2,Before,Canal,Canal,NO,NO,108.21,5.94,23130.77,55368.48,323219.56,15.3707296,75.1332867
FARM1171,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,53,2.94,7.26,Sugarcane,YES,NO,23.9,20900,5.5,845,24.1,After,Canal,Canal,YES,YES,104.96,6.86,14730.85,25632.89,235411.07,29.0018557,77.7679671
FARM1171,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,53,2.94,7.26,Sugarcane,YES,NO,23.9,20900,5.5,845,24.1,Before,Canal,Canal,NO,NO,105.68,7.2,13125.7,27762.85,173069.25,29.0018557,77.7679671
FARM1172,PUN01,Pune,Maharashtra,Treatment,YES,YES,58,3.03,7.49,Maize,NO,NO,8.8,0,7.1,716,24.6,After,Canal,Canal,YES,NO,104.43,5.55,15703.77,32742.3,220815.81,18.5213738,73.8545071
FARM1172,PUN01,Pune,Maharashtra,Treatment,YES,YES,58,3.03,7.49,Maize,NO,NO,8.8,0,7.1,716,24.6,Before,Canal,Canal,NO,NO,100.98,5.82,13922.59,34489.97,191884.64,18.5213738,73.8545071
FARM1173,NAG03,Nagpur,Maharashtra,Treatment,YES,YES,38,1.14,2.82,Soybean,NO,NO,17.4,69100,7.9,1234,27.0,After,Well,Well,YES,NO,96.64,5.32,5867.73,13044.05,82781.34,21.1498134,79.0820556
FARM1173,NAG03,Nagpur,Maharashtra,Treatment,YES,YES,38,1.14,2.82,Soybean,NO,NO,17.4,69100,7.9,1234,27.0,Before,Well,Well,NO,NO,96.6,5.63,5169.06,13914.58,71816.53,21.1498134,79.0820556
FARM1174,NAG01,Nagpur,Maharashtra,Treatment,YES,YES,45,1.02,2.52,Wheat,NO,NO,9.1,45100,5.9,1241,26.8,After,Rainfed,Canal,YES,NO,105.22,4.24,4761.1,12362.69,67109.15,21.1498134,79.0820556
FARM1174,NAG01,Nagpur,Maharashtra,Treatment,YES,YES,45,1.02,2.52,Wheat,NO,NO,9.1,45100,5.9,1241,26.8,Before,Rainfed,Rainfed,NO,NO,100.72,4.6,3392.42,12994.56,59134.82,21.1498134,79.0820556
FARM1175,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,35,1.17,2.89,Sugarcane,YES,YES,21.6,79100,4.7,854,24.9,After,Canal,Canal,YES,NO,122.67,7.61,5468.53,14265.81,74704.12,28.7166767,77.890433
FARM1175,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,35,1.17,2.89,Sugarcane,YES,YES,21.6,79100,4.7,854,24.9,Before,Canal,Canal,NO,NO,124.49,7.81,4717.36,14614.97,67864.93,28.7166767,77.890433
FARM1176,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,59,2.35,5.81,Gram,NO,YES,25.1,0,5.0,851,25.0,After,Rainfed,Rainfed,YES,YES,94.58,3.87,9849.73,24017.97,159564.77,28.7166767,77.890433
FARM1176,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,59,2.35,5.81,Gram,NO,YES,25.1,0,5.0,851,25.0,Before,Rainfed,Rainfed,NO,NO,95.48,4.04,8372.19,25826.26,118321.62,28.7166767,77.890433
FARM1177,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,33,2.3,5.68,Maize,YES,YES,25.7,0,6.5,777,25.1,After,Canal,Canal,YES,YES,105.84,4.78,11331.42,22654.91,183546.01,28.7166767,77.890433
FARM1177,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,33,2.3,5.68,Maize,YES,YES,25.7,0,6.5,777,25.1,Before,Canal,Canal,NO,NO,104.39,4.82,10180.72,23276.14,148697.11,28.7166767,77.890433
FARM1178,PUN05,Pune,Maharashtra,Treatment,YES,YES,44,3.22,7.96,Wheat,NO,YES,14.8,0,5.0,759,25.2,After,Rainfed,Canal,YES,NO,100.09,5.31,15287.19,36876.78,214316.8,18.5213738,73.8545071
FARM1178,PUN05,Pune,Maharashtra,Treatment,YES,YES,44,3.22,7.96,Wheat,NO,YES,14.8,0,5.0,759,25.2,Before,Rainfed,Rainfed,NO,NO,95.95,5.81,11942.81,37719.66,174353.88,18.5213738,73.8545071
FARM1179,HAP01,Hapur,Uttar Pradesh,Treatment,YES,YES,64,3.72,9.19,Wheat,YES,NO,21.2,21000,8.5,761,24.2,After,Rainfed,Rainfed,YES,NO,92.25,5.28,18966.86,36228.41,267818.47,28.7166767,77.890433
FARM1179,HAP01,Hapur,Uttar Pradesh,Treatment,YES,YES,64,3.72,9.19,Wheat,YES,NO,21.2,21000,8.5,761,24.2,Before,Rainfed,Rainfed,NO,NO,96.71,5.83,16039.8,37287.67,221252.18,28.7166767,77.890433
FARM1180,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,50,2.31,5.71,Rice,NO,YES,5.2,38200,7.0,868,24.4,After,Canal,Canal,YES,NO,109.82,5.08,12362.56,23504.29,174500.03,29.0018557,77.7679671
FARM1180,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,50,2.31,5.71,Rice,NO,YES,5.2,38200,7.0,868,24.4,Before,Canal,Canal,NO,NO,106.89,5.63,10671.65,24971.5,141421.55,29.0018557,77.7679671
FARM1181,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,54,3.33,8.23,Wheat,NO,YES,29.7,53200,4.2,821,24.5,After,Canal,Canal,YES,YES,105.32,4.93,16037.1,34083.13,259141.03,28.7166767,77.890433
FARM1181,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,54,3.33,8.23,Wheat,NO,YES,29.7,53200,4.2,821,24.5,Before,Canal,Canal,NO,NO,110.13,5.14,13735.45,37473.33,189020.26,28.7166767,77.890433
FARM1182,DHA05,Dharwad,Karnataka,Treatment,YES,YES,59,0.74,1.83,Pulses,NO,YES,9.5,37900,3.6,873,23.8,After,Canal,Canal,YES,NO,125.62,5.34,3501.6,7280.81,48688.59,15.3707296,75.1332867
FARM1182,DHA05,Dharwad,Karnataka,Treatment,YES,YES,59,0.74,1.83,Pulses,NO,YES,9.5,37900,3.6,873,23.8,Before,Canal,Canal,NO,NO,122.2,5.68,2764.88,7559.31,42762.69,15.3707296,75.1332867
FARM1183,PUN03,Pune,Maharashtra,Treatment,YES,YES,60,2.77,6.84,Wheat,NO,NO,14.1,26000,7.4,795,25.4,After,Canal,Canal,YES,NO,105.45,5.44,14444.18,30665.42,203281.27,18.5213738,73.8545071
FARM1183,PUN03,Pune,Maharashtra,Treatment,YES,YES,60,2.77,6.84,Wheat,NO,NO,14.1,26000,7.4,795,25.4,Before,Canal,Canal,NO,NO,105.25,5.5,12511.38,33040.14,181630.89,18.5213738,73.8545071
FARM1184,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,26,2.61,6.45,Pulses,YES,YES,11.4,72700,5.2,821,24.2,After,Canal,Canal,YES,NO,97.03,5.37,12936.04,25906.08,181962.28,28.7166767,77.890433
FARM1184,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,26,2.61,6.45,Pulses,YES,YES,11.4,72700,5.2,821,24.2,Before,Canal,Canal,NO,NO,94.36,5.84,11434.5,27007.78,159625.74,28.7166767,77.890433
FARM1185,MYS03,Mysuru,Karnataka,Treatment,YES,YES,25,2.11,5.21,Wheat,NO,YES,8.7,0,6.1,850,24.8,After,Canal,Canal,YES,YES,102.58,4.98,10589.45,22146.21,171642.09,12.3041464,76.6529521
FARM1185,MYS03,Mysuru,Karnataka,Treatment,YES,YES,25,2.11,5.21,Wheat,NO,YES,8.7,0,6.1,850,24.8,Before,Canal,Canal,NO,NO,106.62,5.53,9206.62,24055.07,135222.45,12.3041464,76.6529521
FARM1186,PUN03,Pune,Maharashtra,Treatment,YES,YES,52,1.92,4.74,Sugarcane,NO,NO,13.0,0,3.5,769,25.0,After,Well,Well,YES,NO,115.05,6.29,8708.11,20458.93,120161.96,18.5213738,73.8545071
FARM1186,PUN03,Pune,Maharashtra,Treatment,YES,YES,52,1.92,4.74,Sugarcane,NO,NO,13.0,0,3.5,769,25.0,Before,Well,Well,NO,NO,113.69,6.9,8219.26,22431.54,108633.7,18.5213738,73.8545071
FARM1187,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,53,2.4,5.93,Rice,YES,YES,15.8,0,4.9,824,24.5,After,Rainfed,Canal,YES,YES,120.81,4.82,11864.2,22597.7,191333.58,28.7166767,77.890433
FARM1187,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,53,2.4,5.93,Rice,YES,YES,15.8,0,4.9,824,24.5,Before,Rainfed,Rainfed,NO,NO,116.22,5.33,9096.02,24221.42,130228.51,28.7166767,77.890433
FARM1188,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,54,0.95,2.35,Soybean,NO,NO,10.5,70700,4.4,768,24.2,After,Well,Well,YES,NO,119.2,4.61,4795.58,10347.36,67476.86,28.7733808,77.5033582
FARM1188,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,54,0.95,2.35,Soybean,NO,NO,10.5,70700,4.4,768,24.2,Before,Well,Well,NO,NO,115.13,4.83,3787.71,10603.47,57278.7,28.7733808,77.5033582
FARM1189,MYS05,Mysuru,Karnataka,Treatment,YES,YES,52,0.92,2.27,Maize,NO,YES,28.6,23100,8.4,887,25.1,After,Rainfed,Rainfed,YES,NO,96.02,5.83,4368.11,9037.7,61072.25,12.3041464,76.6529521
FARM1189,MYS05,Mysuru,Karnataka,Treatment,YES,YES,52,0.92,2.27,Maize,NO,YES,28.6,23100,8.4,887,25.1,Before,Rainfed,Rainfed,NO,NO,97.98,5.98,3776.71,9382.59,51468.87,12.3041464,76.6529521
FARM1190,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,40,2.62,6.47,Maize,YES,NO,10.0,41500,4.6,751,24.9,After,Canal,Canal,YES,NO,131.36,5.02,13118.19,25420.2,183315.27,28.7733808,77.5033582
FARM1190,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,40,2.62,6.47,Maize,YES,NO,10.0,41500,4.6,751,24.9,Before,Canal,Canal,NO,NO,128.0,5.06,10771.12,26825.6,145877.42,28.7733808,77.5033582
FARM1191,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,40,2.77,6.84,Maize,YES,NO,9.1,0,6.1,800,24.0,After,Canal,Canal,YES,NO,112.78,4.24,14474.74,27625.38,205005.48,29.0018557,77.7679671
FARM1191,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,40,2.77,6.84,Maize,YES,NO,9.1,0,6.1,800,24.0,Before,Canal,Canal,NO,NO,108.23,4.69,12540.49,28584.79,178547.91,29.0018557,77.7679671
FARM1192,MYS02,Mysuru,Karnataka,Treatment,YES,YES,35,2.48,6.13,Maize,YES,YES,5.8,28800,7.4,871,24.4,After,Well,Well,YES,NO,96.94,5.0,13706.86,22500.45,194599.37,12.3041464,76.6529521
FARM1192,MYS02,Mysuru,Karnataka,Treatment,YES,YES,35,2.48,6.13,Maize,YES,YES,5.8,28800,7.4,871,24.4,Before,Well,Well,NO,NO,94.38,5.34,11764.83,24633.6,162375.86,12.3041464,76.6529521
